,page,job_id,title,role_id,listing_date,teaser,classification,subClassification,workType,location,suburbWhereValue,salary,companyName,company_advertiser,isPrivateAdvertiser
407,19,54118367,Solution Architect,solutions-architect,2021-09-28T23:46:08Z,Solution Architect with South Australia Police.,Government & Defence,Government - State,Contract/Temp,Adelaide,Adelaide SA 5000,"ASO7 $101,859 - $110,107 pa (plus superannuation)",South Australia Police,South Australia Police,False
408,19,54104911,APS6 Finance Officer,financial-officer,2021-09-28T03:19:12Z,"Fed Govt. Disability Sector. 12 month initial assignment Adelaide CBD. APS6 Equivalent. Accounting, Finance or equivalent academic specialisation",Accounting,Financial Accounting & Reporting,Contract/Temp,Adelaide,Adelaide SA 5000,$51.50 per hour,DFP Recruitment,DFP Recruitment,False
409,19,54242263,Senior Exploration Geologist,exploration-geologist,2021-10-07T01:59:26Z,"Adelaide based role, a great opportunity to help build a new exploration company, and work on a diverse range of projects in Australia","Mining, Resources & Energy",Mining - Exploration & Geoscience,Full Time,Adelaide,Adelaide SA 5000,"$120,000 - $149,999",,Cooper Metals Limited,False
410,19,53961387,Credit Union SA Chair of Economics,,2021-09-17T02:30:30Z,This important new position of Credit Union SA Chair in Economics will lead and inspire innovative thinking around South Australia’s economy,Banking & Financial Services,Management,Full Time,Adelaide,Adelaide SA 5000,,University of South Australia,University of South Australia,False
411,19,54153273,Program/Project Officer (APS4 | APS5 | APS6),project-officer,2021-09-30T09:46:25Z,"Exciting new opportunity for skilled Project/Program Officers! Contract available in Sydney, Adelaide and Canberra.",Government & Defence,Government - Federal,Contract/Temp,Adelaide,Adelaide SA 5000,$60 - $69 per hour + super,face2face Recruitment,face2face Recruitment,False
412,19,54168136,Senior Developers - Adelaide,developer,2021-10-01T04:57:11Z,Are you a  Senior Developer  with experience in a technical leadership role? Do you enjoy working in a Federal Government environment? Are you an,Information & Communication Technology,Developers/Programmers,Contract/Temp,Adelaide,,Competitive,Compas,Compas Pty Ltd,False
413,19,53292382,Senior Method Development Scientist - Immunoassay,development-scientist,2021-09-29T11:09:32Z,Work for Australia's largest Bioanalytical laboratory for clinical trials where you will develop and transfer complex ligand binding assays.,Science & Technology,Biological & Biomedical Sciences,Full Time,Adelaide,Thebarton SA 5031,"$80,000 - $90,000",Agilex Biolabs,Agilex Biolabs Pty Ltd,False
414,19,53237324,Senior Method Development Scientist - LCMS,development-scientist,2021-09-29T11:09:16Z,You will be responsible for performing method development and method transfers for complex LCMS assays.,Science & Technology,Biological & Biomedical Sciences,Full Time,Adelaide,Thebarton SA 5031,"$85,000 - $94,999",Agilex Biolabs,Agilex Biolabs Pty Ltd,False
415,19,54013252,Clinical Pathology Associate Scientist,Pathology-Associate,2021-09-21T06:14:08Z,An exciting opportunity has arisen for an experience Clinical Pathology Associate Scientist to join our team at our site in sunny Brisbane.,Healthcare & Medical,Pathology,Full Time,Adelaide,Adelaide SA 5000,,Agilex Biolabs,Agilex Biolabs Pty Ltd,False
416,19,53891480,Risk and Assurance Specialist,risk-and-assurance-specialist,2021-09-13T06:23:40Z,Implement an Enterprise Risk Management System at Australia's most trusted Charity,Consulting & Strategy,Analysts,Full Time,Adelaide,Adelaide SA 5000,,Royal Flying Doctor Service,Royal Flying Doctor Service SA / NT,False
417,19,53949053,Systems Architect,systems-architect,2021-09-16T06:17:56Z,An exciting 6 month contract is available for an experienced Systems Architect,Information & Communication Technology,Architects,Contract/Temp,Adelaide,Adelaide SA 5000,Excellent Rates available!,Paxus,Paxus,False
418,20,54064770,Junior Product Designer,product-designer,2021-09-24T03:21:45Z,Support the delivery of web product initiatives within our cross-functional scrum teams ensuring a cohesive user experience,Design & Architecture,Industrial Design,Full Time,Adelaide,Adelaide SA 5000,Competitive salary with great culture and benefits,Sweat Pty Ltd,Sweat Pty Ltd,False
419,20,53880139,GIS Project Manager,project-manager,2021-09-13T00:21:18Z,Exciting opportunity - dynamic area of growth within our business.,Construction,Surveying,Full Time,Adelaide,Adelaide SA 5000,,,Alexander Symonds,False
420,20,54157111,"DIRECTOR, STRATEGIC FORESIGHT",director,2021-09-30T23:32:57Z,Lead whole-of government foresight capability and support decision-makers to better navigate and anticipate future challenges.,Government & Defence,Government - State,Full Time,Adelaide,Adelaide SA 5000,,Department of the Premier & Cabinet SA,Department of the Premier and Cabinet,False
421,20,54039140,Senior Technical Specialist,technical-specialist,2021-09-22T23:30:58Z,New opportunity available as a Senior Technical Specialist!,Insurance & Superannuation,Workers' Compensation,Full Time,Adelaide,,Attractive Salary & 17.5% Leave Loading,EML,EML,False
422,20,54094611,Ecommerce & Marketplaces Coordinator,coordinator,2021-09-27T10:33:02Z,"Join a leader in the hair and beauty industry that is embracing digital and transformation, where you can contribute in its future growth!",Marketing & Communications,Digital & Search Marketing,Full Time,Adelaide,Marleston SA 5033,,Haircare Australia,Haircare Australia,False
423,20,53893636,Medical Physicist,medical-physicist,2021-09-13T07:41:10Z,Contribute to the first proton therapy centre in the southern hemisphere,Healthcare & Medical,Medical Specialists,Part Time,Adelaide,Adelaide SA 5000,,SAHMRI,SAHMRI,False
424,20,54173519,Senior GIS Consultant (Utilities) - Choose your location!,geographic-information-system-consultant,2021-10-01T07:24:51Z,"You will be leading the technical planning, design, architecture, and implementation for large-scale utility projects.",Information & Communication Technology,Team Leaders,Full Time,Adelaide,Adelaide SA 5000,Great salary package + Profit Share,Esri Australia,Esri Australia Pty Ltd,False
425,20,54012828,"Manager, Workforce Planning and Capability",workforce-planning,2021-09-21T05:59:57Z,"Opportunity to work for a highly reputable organisation as their Manager, Workforce Planning and Capability",Human Resources & Recruitment,Consulting & Generalist HR,Full Time,Adelaide,,,Hays Recruitment,Hays Human Resources,False
426,20,54041957,Windows Engineer,windows-engineer,2021-09-23T01:06:15Z,Data Action (DA) has over 30 years' experience as a specialist software and services provider to the banking and financial services sectors.,Information & Communication Technology,Networks & Systems Administration,Contract/Temp,Adelaide,,,Data Action,Data Action,False
427,20,53930414,"Technical Officer - 1 x ongoing, 1 x fixed term",technical-officer,2021-09-15T06:24:40Z,Support the delivery of value and excellence in field and analytical services to achieve a high level of customer satisfaction and business growth.,Science & Technology,Laboratory & Technical Services,Full Time,Adelaide,,,SA Water,SA Water,False
428,20,54048453,SAP FICO Solutions Architect | S/4HANA,solutions-architect,2021-09-23T04:35:14Z,Join a small & high performing SAP Consultancy to work on S/4HANA Implementation projects!,Information & Communication Technology,Architects,Full Time,Adelaide,,,Sapture International,SAPTURE INTERNATIONAL,False
429,20,54125007,CHIEF FINANCIAL OFFICER,chief-financial-officer,2021-09-29T03:25:08Z,"Significant Adelaide based CFO role with progressive and innovative not-for-profit aged care sector leader, ACH Group",Accounting,Financial Managers & Controllers,Full Time,Adelaide,Adelaide SA 5000,,Hender Consulting,Hender Consulting,False
430,20,53875929,Marketing Consultant,marketing-consultant,2021-09-12T08:34:06Z,"Do you love digital but also have experience across the many channels of traditional marketing? Join our inspired, results orientated team.",Marketing & Communications,Digital & Search Marketing,Full Time,Adelaide,Beulah Park SA 5067,,,Pitstop Marketing,False
431,20,54030785,Head of Financial Planning and Analysis,Head-of-Financial-Planning-and-Analysis,2021-09-22T05:35:11Z,"Are you a data-driven, commercially astute Finance Leader? Come and join our team!",Accounting,Financial Managers & Controllers,Full Time,Adelaide,,,On The Run,On The Run Pty Ltd,False
432,20,53911426,Finance Business Partner,finance-business-partner,2021-09-14T06:44:47Z,Play a pivotal role in leading finance integrations and strategy for Telstra Health's acquisitions,Banking & Financial Services,Analysis & Reporting,Full Time,Adelaide,,,Telstra Health,Telstra Health,False
433,20,53475778,Senior Test Analysts,testing-analyst,2021-09-10T00:37:14Z,Experienced Senior Test Analysts required to join Australia’s largest privately owned IT consulting company,Information & Communication Technology,Testing & Quality Assurance,Full Time,Adelaide,Adelaide SA 5000,,AccessHQ,AccessHQ,False
434,20,54079263,Finance Business Partner,finance-business-partner,2021-09-26T22:59:06Z,"We are seeking a Finance Business Partner to contribute to the strategy of the Ahrens Group, to maximise performance and profitability",Accounting,Management Accounting & Budgeting,Full Time,Adelaide,Adelaide SA 5000,,Ahrens Group,Ahrens Group,False
435,20,54049024,Product Manager,product-manager,2021-09-23T04:52:35Z,"Drive Sweat's product vision, working with our teams to develop & execute product strategies that ensure Sweat’s long term success",Information & Communication Technology,Product Management & Development,Full Time,Adelaide,Parkside SA 5063,Competitive salary with great culture and benefits,Sweat Pty Ltd,Sweat Pty Ltd,False
436,20,53952129,Governance & Policy Advisor,policy-adviser,2021-09-16T08:46:42Z,"Working across the organisation, this role will support the delivery of reliable, accurate, timely and well-informed advice to internal stakeholders",Government & Defence,"Policy, Planning & Regulation",Full Time,Adelaide,Adelaide SA 5000,"$120,000 - $129,999",ElectraNet,ElectraNet Pty Ltd,False
437,20,53958314,Senior Staff Specialist or Staff Specialist (Public Health),staff-specialist,2021-09-17T00:53:35Z,The Gold Coast Public Health Unit are looking for a Senior Staff Specialist or Staff Specialist to join their team,Government & Defence,Government - State,Part Time,Adelaide,Adelaide SA 5000,$88.25 - $111.89 per hour,Gold Coast Hospital & Health Service,Gold Coast Hospital & Health Service,False
438,20,53924466,"Director, Centre for Marine Bioproducts Development (CMBD)",director,2021-09-15T03:19:24Z,Exciting opportunity for a dynamic leader to oversee and grow Centre for Marine Bioproducts Development.,Education & Training,Research & Fellowships,Contract/Temp,Adelaide,Bedford Park SA 5042,$146208 - $187708 p.a. + Plus 17% superannuation,Flinders University of South Australia,Flinders University,False
